,metroreg,TIME_PERIOD,gdp,sex,population,gdp_norm,iccs,nCrimes_norm,unemp_norm_F,unemp_norm_M,MvsNM,country,iccs_code,iccs_name,unit_gdp_code,unit_gdp_name
1211,CZ004M:Plzen,2020,24600.0,T:Total,589899,14511515.4,ICCS050211:Theft of a motorized land vehicle,0.00040684930810189543,0.012815972749194786,0.009884319379401079,M,CZ,ICCS050211,Theft of a motorized land vehicle,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1212,CZ_NM:Non-metropolitan regions in Czech Republic,2014,11800.0,T:Total,5001503,59017735.4,ICCS0401:Robbery,0.0002199338878733053,0.036629430684119606,0.031187044706709802,NM,CZ,ICCS0401,Robbery,EUR_HAB,Euro per inhabitant
1213,CZ_NM:Non-metropolitan regions in Czech Republic,2014,11800.0,T:Total,5001503,59017735.4,ICCS05012:Burglary of private residential premises,0.0009535133738798117,0.036629430684119606,0.031187044706709802,NM,CZ,ICCS05012,Burglary of private residential premises,EUR_HAB,Euro per inhabitant
1214,CZ_NM:Non-metropolitan regions in Czech Republic,2014,11800.0,T:Total,5001503,59017735.4,ICCS050211:Theft of a motorized land vehicle,0.0006354089960557857,0.036629430684119606,0.031187044706709802,NM,CZ,ICCS050211,Theft of a motorized land vehicle,EUR_HAB,Euro per inhabitant
1215,CZ_NM:Non-metropolitan regions in Czech Republic,2014,18400.0,T:Total,5001503,92027655.2,ICCS0401:Robbery,0.0002199338878733053,0.036629430684119606,0.031187044706709802,NM,CZ,ICCS0401,Robbery,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1216,CZ_NM:Non-metropolitan regions in Czech Republic,2014,18400.0,T:Total,5001503,92027655.2,ICCS05012:Burglary of private residential premises,0.0009535133738798117,0.036629430684119606,0.031187044706709802,NM,CZ,ICCS05012,Burglary of private residential premises,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1217,CZ_NM:Non-metropolitan regions in Czech Republic,2014,18400.0,T:Total,5001503,92027655.2,ICCS050211:Theft of a motorized land vehicle,0.0006354089960557857,0.036629430684119606,0.031187044706709802,NM,CZ,ICCS050211,Theft of a motorized land vehicle,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1218,CZ_NM:Non-metropolitan regions in Czech Republic,2015,12600.0,T:Total,4998245,62977887.0,ICCS0401:Robbery,0.00017366095499520332,0.02929584306575675,0.02510104388661639,NM,CZ,ICCS0401,Robbery,EUR_HAB,Euro per inhabitant
1219,CZ_NM:Non-metropolitan regions in Czech Republic,2015,12600.0,T:Total,4998245,62977887.0,ICCS05012:Burglary of private residential premises,0.0007046473312132558,0.02929584306575675,0.02510104388661639,NM,CZ,ICCS05012,Burglary of private residential premises,EUR_HAB,Euro per inhabitant
1220,CZ_NM:Non-metropolitan regions in Czech Republic,2015,12600.0,T:Total,4998245,62977887.0,ICCS050211:Theft of a motorized land vehicle,0.00047136544927269474,0.02929584306575675,0.02510104388661639,NM,CZ,ICCS050211,Theft of a motorized land vehicle,EUR_HAB,Euro per inhabitant
1221,CZ_NM:Non-metropolitan regions in Czech Republic,2015,19200.0,T:Total,4998245,95966304.0,ICCS0401:Robbery,0.00017366095499520332,0.02929584306575675,0.02510104388661639,NM,CZ,ICCS0401,Robbery,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1222,CZ_NM:Non-metropolitan regions in Czech Republic,2015,19200.0,T:Total,4998245,95966304.0,ICCS05012:Burglary of private residential premises,0.0007046473312132558,0.02929584306575675,0.02510104388661639,NM,CZ,ICCS05012,Burglary of private residential premises,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1223,CZ_NM:Non-metropolitan regions in Czech Republic,2015,19200.0,T:Total,4998245,95966304.0,ICCS050211:Theft of a motorized land vehicle,0.00047136544927269474,0.02929584306575675,0.02510104388661639,NM,CZ,ICCS050211,Theft of a motorized land vehicle,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1224,CZ_NM:Non-metropolitan regions in Czech Republic,2016,13100.0,T:Total,4994566,65428814.6,ICCS0401:Robbery,0.00013855057676683018,0.019893938466943102,0.019990809103619434,NM,CZ,ICCS0401,Robbery,EUR_HAB,Euro per inhabitant
1225,CZ_NM:Non-metropolitan regions in Czech Republic,2016,13100.0,T:Total,4994566,65428814.6,ICCS05012:Burglary of private residential premises,0.0005485962143657727,0.019893938466943102,0.019990809103619434,NM,CZ,ICCS05012,Burglary of private residential premises,EUR_HAB,Euro per inhabitant
1226,CZ_NM:Non-metropolitan regions in Czech Republic,2016,13100.0,T:Total,4994566,65428814.6,ICCS050211:Theft of a motorized land vehicle,0.0003812143037052669,0.019893938466943102,0.019990809103619434,NM,CZ,ICCS050211,Theft of a motorized land vehicle,EUR_HAB,Euro per inhabitant
1227,CZ_NM:Non-metropolitan regions in Czech Republic,2016,19600.0,T:Total,4994566,97893493.6,ICCS0401:Robbery,0.00013855057676683018,0.019893938466943102,0.019990809103619434,NM,CZ,ICCS0401,Robbery,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1228,CZ_NM:Non-metropolitan regions in Czech Republic,2016,19600.0,T:Total,4994566,97893493.6,ICCS05012:Burglary of private residential premises,0.0005485962143657727,0.019893938466943102,0.019990809103619434,NM,CZ,ICCS05012,Burglary of private residential premises,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1229,CZ_NM:Non-metropolitan regions in Czech Republic,2016,19600.0,T:Total,4994566,97893493.6,ICCS050211:Theft of a motorized land vehicle,0.0003812143037052669,0.019893938466943102,0.019990809103619434,NM,CZ,ICCS050211,Theft of a motorized land vehicle,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1230,CZ_NM:Non-metropolitan regions in Czech Republic,2017,14500.0,T:Total,4992010,72384145.0,ICCS0401:Robbery,0.00012379782893063115,0.01592091846711975,0.013938845449088876,NM,CZ,ICCS0401,Robbery,EUR_HAB,Euro per inhabitant
1231,CZ_NM:Non-metropolitan regions in Czech Republic,2017,14500.0,T:Total,4992010,72384145.0,ICCS05012:Burglary of private residential premises,0.0005144220464301955,0.01592091846711975,0.013938845449088876,NM,CZ,ICCS05012,Burglary of private residential premises,EUR_HAB,Euro per inhabitant
1232,CZ_NM:Non-metropolitan regions in Czech Republic,2017,14500.0,T:Total,4992010,72384145.0,ICCS050211:Theft of a motorized land vehicle,0.0003058888103188896,0.01592091846711975,0.013938845449088876,NM,CZ,ICCS050211,Theft of a motorized land vehicle,EUR_HAB,Euro per inhabitant
1233,CZ_NM:Non-metropolitan regions in Czech Republic,2017,21000.0,T:Total,4992010,104832210.0,ICCS0401:Robbery,0.00012379782893063115,0.01592091846711975,0.013938845449088876,NM,CZ,ICCS0401,Robbery,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1234,CZ_NM:Non-metropolitan regions in Czech Republic,2017,21000.0,T:Total,4992010,104832210.0,ICCS05012:Burglary of private residential premises,0.0005144220464301955,0.01592091846711975,0.013938845449088876,NM,CZ,ICCS05012,Burglary of private residential premises,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1235,CZ_NM:Non-metropolitan regions in Czech Republic,2017,21000.0,T:Total,4992010,104832210.0,ICCS050211:Theft of a motorized land vehicle,0.0003058888103188896,0.01592091846711975,0.013938845449088876,NM,CZ,ICCS050211,Theft of a motorized land vehicle,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1236,CZ_NM:Non-metropolitan regions in Czech Republic,2018,15500.0,T:Total,4992838,77388989.0,ICCS0101:Intentional homicide,1.0615205219957067e-05,0.011580853726307669,0.010922527204807537,NM,CZ,ICCS0101,Intentional homicide,EUR_HAB,Euro per inhabitant
1237,CZ_NM:Non-metropolitan regions in Czech Republic,2018,15500.0,T:Total,4992838,77388989.0,ICCS0401:Robbery,0.00011216065892784825,0.011580853726307669,0.010922527204807537,NM,CZ,ICCS0401,Robbery,EUR_HAB,Euro per inhabitant
1238,CZ_NM:Non-metropolitan regions in Czech Republic,2018,15500.0,T:Total,4992838,77388989.0,ICCS05012:Burglary of private residential premises,0.0004416325945284025,0.011580853726307669,0.010922527204807537,NM,CZ,ICCS05012,Burglary of private residential premises,EUR_HAB,Euro per inhabitant
1239,CZ_NM:Non-metropolitan regions in Czech Republic,2018,15500.0,T:Total,4992838,77388989.0,ICCS050211:Theft of a motorized land vehicle,0.00028040164731962065,0.011580853726307669,0.010922527204807537,NM,CZ,ICCS050211,Theft of a motorized land vehicle,EUR_HAB,Euro per inhabitant
1240,CZ_NM:Non-metropolitan regions in Czech Republic,2018,21700.0,T:Total,4992838,108344584.6,ICCS0101:Intentional homicide,1.0615205219957067e-05,0.011580853726307669,0.010922527204807537,NM,CZ,ICCS0101,Intentional homicide,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1241,CZ_NM:Non-metropolitan regions in Czech Republic,2018,21700.0,T:Total,4992838,108344584.6,ICCS0401:Robbery,0.00011216065892784825,0.011580853726307669,0.010922527204807537,NM,CZ,ICCS0401,Robbery,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1242,CZ_NM:Non-metropolitan regions in Czech Republic,2018,21700.0,T:Total,4992838,108344584.6,ICCS05012:Burglary of private residential premises,0.0004416325945284025,0.011580853726307669,0.010922527204807537,NM,CZ,ICCS05012,Burglary of private residential premises,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1243,CZ_NM:Non-metropolitan regions in Czech Republic,2018,21700.0,T:Total,4992838,108344584.6,ICCS050211:Theft of a motorized land vehicle,0.00028040164731962065,0.011580853726307669,0.010922527204807537,NM,CZ,ICCS050211,Theft of a motorized land vehicle,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1244,CZ_NM:Non-metropolitan regions in Czech Republic,2019,16500.0,T:Total,4996198,82437267.0,ICCS0101:Intentional homicide,6.40487026334825e-06,0.010513971130848742,0.010177473237502893,NM,CZ,ICCS0101,Intentional homicide,EUR_HAB,Euro per inhabitant
1245,CZ_NM:Non-metropolitan regions in Czech Republic,2019,16500.0,T:Total,4996198,82437267.0,ICCS0401:Robbery,0.0001230936003737242,0.010513971130848742,0.010177473237502893,NM,CZ,ICCS0401,Robbery,EUR_HAB,Euro per inhabitant
1246,CZ_NM:Non-metropolitan regions in Czech Republic,2019,16500.0,T:Total,4996198,82437267.0,ICCS05012:Burglary of private residential premises,0.000439334069626544,0.010513971130848742,0.010177473237502893,NM,CZ,ICCS05012,Burglary of private residential premises,EUR_HAB,Euro per inhabitant
1247,CZ_NM:Non-metropolitan regions in Czech Republic,2019,16500.0,T:Total,4996198,82437267.0,ICCS050211:Theft of a motorized land vehicle,0.0002537929841851744,0.010513971130848742,0.010177473237502893,NM,CZ,ICCS050211,Theft of a motorized land vehicle,EUR_HAB,Euro per inhabitant
1248,CZ_NM:Non-metropolitan regions in Czech Republic,2019,22800.0,T:Total,4996198,113913314.4,ICCS0101:Intentional homicide,6.40487026334825e-06,0.010513971130848742,0.010177473237502893,NM,CZ,ICCS0101,Intentional homicide,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1249,CZ_NM:Non-metropolitan regions in Czech Republic,2019,22800.0,T:Total,4996198,113913314.4,ICCS0401:Robbery,0.0001230936003737242,0.010513971130848742,0.010177473237502893,NM,CZ,ICCS0401,Robbery,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1250,CZ_NM:Non-metropolitan regions in Czech Republic,2019,22800.0,T:Total,4996198,113913314.4,ICCS05012:Burglary of private residential premises,0.000439334069626544,0.010513971130848742,0.010177473237502893,NM,CZ,ICCS05012,Burglary of private residential premises,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1251,CZ_NM:Non-metropolitan regions in Czech Republic,2019,22800.0,T:Total,4996198,113913314.4,ICCS050211:Theft of a motorized land vehicle,0.0002537929841851744,0.010513971130848742,0.010177473237502893,NM,CZ,ICCS050211,Theft of a motorized land vehicle,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1252,CZ_NM:Non-metropolitan regions in Czech Republic,2020,16000.0,T:Total,5002094,80033504.0,ICCS0101:Intentional homicide,4.797990601536077e-06,0.01331737356102222,0.012866341771306845,NM,CZ,ICCS0101,Intentional homicide,EUR_HAB,Euro per inhabitant
1253,CZ_NM:Non-metropolitan regions in Czech Republic,2020,16000.0,T:Total,5002094,80033504.0,ICCS0401:Robbery,0.00010175738400757763,0.01331737356102222,0.012866341771306845,NM,CZ,ICCS0401,Robbery,EUR_HAB,Euro per inhabitant
1254,CZ_NM:Non-metropolitan regions in Czech Republic,2020,16000.0,T:Total,5002094,80033504.0,ICCS05012:Burglary of private residential premises,0.00037884134124628604,0.01331737356102222,0.012866341771306845,NM,CZ,ICCS05012,Burglary of private residential premises,EUR_HAB,Euro per inhabitant
1255,CZ_NM:Non-metropolitan regions in Czech Republic,2020,16000.0,T:Total,5002094,80033504.0,ICCS050211:Theft of a motorized land vehicle,0.00021590957706912344,0.01331737356102222,0.012866341771306845,NM,CZ,ICCS050211,Theft of a motorized land vehicle,EUR_HAB,Euro per inhabitant
1256,CZ_NM:Non-metropolitan regions in Czech Republic,2020,22200.0,T:Total,5002094,111046486.8,ICCS0101:Intentional homicide,4.797990601536077e-06,0.01331737356102222,0.012866341771306845,NM,CZ,ICCS0101,Intentional homicide,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1257,CZ_NM:Non-metropolitan regions in Czech Republic,2020,22200.0,T:Total,5002094,111046486.8,ICCS0401:Robbery,0.00010175738400757763,0.01331737356102222,0.012866341771306845,NM,CZ,ICCS0401,Robbery,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1258,CZ_NM:Non-metropolitan regions in Czech Republic,2020,22200.0,T:Total,5002094,111046486.8,ICCS05012:Burglary of private residential premises,0.00037884134124628604,0.01331737356102222,0.012866341771306845,NM,CZ,ICCS05012,Burglary of private residential premises,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1259,CZ_NM:Non-metropolitan regions in Czech Republic,2020,22200.0,T:Total,5002094,111046486.8,ICCS050211:Theft of a motorized land vehicle,0.00021590957706912344,0.01331737356102222,0.012866341771306845,NM,CZ,ICCS050211,Theft of a motorized land vehicle,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1260,DE:Germany (until 1990 former territory of the FRG),2014,36100.0,T:Total,80767463,2915705414.3,ICCS0101:Intentional homicide,7.985889070206403e-06,0.021880324790696747,0.030037725634018603,WC,DE,ICCS0101,Intentional homicide,EUR_HAB,Euro per inhabitant
1261,DE:Germany (until 1990 former territory of the FRG),2014,36100.0,T:Total,80767463,2915705414.3,ICCS0401:Robbery,0.000563036132507963,0.021880324790696747,0.030037725634018603,WC,DE,ICCS0401,Robbery,EUR_HAB,Euro per inhabitant
1262,DE:Germany (until 1990 former territory of the FRG),2014,36100.0,T:Total,80767463,2915705414.3,ICCS05012:Burglary of private residential premises,0.0018834688419023388,0.021880324790696747,0.030037725634018603,WC,DE,ICCS05012,Burglary of private residential premises,EUR_HAB,Euro per inhabitant
1263,DE:Germany (until 1990 former territory of the FRG),2014,33700.0,T:Total,80767463,2721863503.1,ICCS0101:Intentional homicide,7.985889070206403e-06,0.021880324790696747,0.030037725634018603,WC,DE,ICCS0101,Intentional homicide,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1264,DE:Germany (until 1990 former territory of the FRG),2014,33700.0,T:Total,80767463,2721863503.1,ICCS0401:Robbery,0.000563036132507963,0.021880324790696747,0.030037725634018603,WC,DE,ICCS0401,Robbery,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1265,DE:Germany (until 1990 former territory of the FRG),2014,33700.0,T:Total,80767463,2721863503.1,ICCS05012:Burglary of private residential premises,0.0018834688419023388,0.021880324790696747,0.030037725634018603,WC,DE,ICCS05012,Burglary of private residential premises,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1266,DE:Germany (until 1990 former territory of the FRG),2015,37000.0,T:Total,81197537,3004308869.0,ICCS0101:Intentional homicide,8.066747147761391e-06,0.019984488207556293,0.02819096565152999,WC,DE,ICCS0101,Intentional homicide,EUR_HAB,Euro per inhabitant
1267,DE:Germany (until 1990 former territory of the FRG),2015,37000.0,T:Total,81197537,3004308869.0,ICCS0401:Robbery,0.0005500905772548248,0.019984488207556293,0.02819096565152999,WC,DE,ICCS0401,Robbery,EUR_HAB,Euro per inhabitant
1268,DE:Germany (until 1990 former territory of the FRG),2015,37000.0,T:Total,81197537,3004308869.0,ICCS05012:Burglary of private residential premises,0.0020583875592186988,0.019984488207556293,0.02819096565152999,WC,DE,ICCS05012,Burglary of private residential premises,EUR_HAB,Euro per inhabitant
1269,DE:Germany (until 1990 former territory of the FRG),2015,34200.0,T:Total,81197537,2776955765.4,ICCS0101:Intentional homicide,8.066747147761391e-06,0.019984488207556293,0.02819096565152999,WC,DE,ICCS0101,Intentional homicide,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1270,DE:Germany (until 1990 former territory of the FRG),2015,34200.0,T:Total,81197537,2776955765.4,ICCS0401:Robbery,0.0005500905772548248,0.019984488207556293,0.02819096565152999,WC,DE,ICCS0401,Robbery,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1271,DE:Germany (until 1990 former territory of the FRG),2015,34200.0,T:Total,81197537,2776955765.4,ICCS05012:Burglary of private residential premises,0.0020583875592186988,0.019984488207556293,0.02819096565152999,WC,DE,ICCS05012,Burglary of private residential premises,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1272,DE:Germany (until 1990 former territory of the FRG),2016,38100.0,T:Total,82175684,3130893560.4,ICCS0101:Intentional homicide,9.090280282911913e-06,0.017913395035774105,0.025368931224304177,WC,DE,ICCS0101,Intentional homicide,EUR_HAB,Euro per inhabitant
1273,DE:Germany (until 1990 former territory of the FRG),2016,38100.0,T:Total,82175684,3130893560.4,ICCS0401:Robbery,0.0005233786675873607,0.017913395035774105,0.025368931224304177,WC,DE,ICCS0401,Robbery,EUR_HAB,Euro per inhabitant
1274,DE:Germany (until 1990 former territory of the FRG),2016,38100.0,T:Total,82175684,3130893560.4,ICCS05012:Burglary of private residential premises,0.001840751334664887,0.017913395035774105,0.025368931224304177,WC,DE,ICCS05012,Burglary of private residential premises,EUR_HAB,Euro per inhabitant
1275,DE:Germany (until 1990 former territory of the FRG),2016,38100.0,T:Total,82175684,3130893560.4,ICCS050211:Theft of a motorized land vehicle,0.000725676953294359,0.017913395035774105,0.025368931224304177,WC,DE,ICCS050211,Theft of a motorized land vehicle,EUR_HAB,Euro per inhabitant
1276,DE:Germany (until 1990 former territory of the FRG),2016,35100.0,T:Total,82175684,2884366508.4,ICCS0101:Intentional homicide,9.090280282911913e-06,0.017913395035774105,0.025368931224304177,WC,DE,ICCS0101,Intentional homicide,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1277,DE:Germany (until 1990 former territory of the FRG),2016,35100.0,T:Total,82175684,2884366508.4,ICCS0401:Robbery,0.0005233786675873607,0.017913395035774105,0.025368931224304177,WC,DE,ICCS0401,Robbery,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1278,DE:Germany (until 1990 former territory of the FRG),2016,35100.0,T:Total,82175684,2884366508.4,ICCS05012:Burglary of private residential premises,0.001840751334664887,0.017913395035774105,0.025368931224304177,WC,DE,ICCS05012,Burglary of private residential premises,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1279,DE:Germany (until 1990 former territory of the FRG),2016,35100.0,T:Total,82175684,2884366508.4,ICCS050211:Theft of a motorized land vehicle,0.000725676953294359,0.017913395035774105,0.025368931224304177,WC,DE,ICCS050211,Theft of a motorized land vehicle,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1280,DE:Germany (until 1990 former territory of the FRG),2017,39500.0,T:Total,82521653,3259605293.5,ICCS0101:Intentional homicide,8.943107332084102e-06,0.015880630830683473,0.0235176358188312,WC,DE,ICCS0101,Intentional homicide,EUR_HAB,Euro per inhabitant
1281,DE:Germany (until 1990 former territory of the FRG),2017,39500.0,T:Total,82521653,3259605293.5,ICCS0401:Robbery,0.0004707734102224055,0.015880630830683473,0.0235176358188312,WC,DE,ICCS0401,Robbery,EUR_HAB,Euro per inhabitant
1282,DE:Germany (until 1990 former territory of the FRG),2017,39500.0,T:Total,82521653,3259605293.5,ICCS05012:Burglary of private residential premises,0.0014122354044459095,0.015880630830683473,0.0235176358188312,WC,DE,ICCS05012,Burglary of private residential premises,EUR_HAB,Euro per inhabitant
1283,DE:Germany (until 1990 former territory of the FRG),2017,39500.0,T:Total,82521653,3259605293.5,ICCS050211:Theft of a motorized land vehicle,0.000655755162829809,0.015880630830683473,0.0235176358188312,WC,DE,ICCS050211,Theft of a motorized land vehicle,EUR_HAB,Euro per inhabitant
1284,DE:Germany (until 1990 former territory of the FRG),2017,36500.0,T:Total,82521653,3012040334.5,ICCS0101:Intentional homicide,8.943107332084102e-06,0.015880630830683473,0.0235176358188312,WC,DE,ICCS0101,Intentional homicide,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1285,DE:Germany (until 1990 former territory of the FRG),2017,36500.0,T:Total,82521653,3012040334.5,ICCS0401:Robbery,0.0004707734102224055,0.015880630830683473,0.0235176358188312,WC,DE,ICCS0401,Robbery,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1286,DE:Germany (until 1990 former territory of the FRG),2017,36500.0,T:Total,82521653,3012040334.5,ICCS05012:Burglary of private residential premises,0.0014122354044459095,0.015880630830683473,0.0235176358188312,WC,DE,ICCS05012,Burglary of private residential premises,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1287,DE:Germany (until 1990 former territory of the FRG),2017,36500.0,T:Total,82521653,3012040334.5,ICCS050211:Theft of a motorized land vehicle,0.000655755162829809,0.015880630830683473,0.0235176358188312,WC,DE,ICCS050211,Theft of a motorized land vehicle,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1288,DE:Germany (until 1990 former territory of the FRG),2018,40600.0,T:Total,82792351,3361369450.6,ICCS0101:Intentional homicide,7.633555423495584e-06,0.013947960258015571,0.02161172757569032,WC,DE,ICCS0101,Intentional homicide,EUR_HAB,Euro per inhabitant
1289,DE:Germany (until 1990 former territory of the FRG),2018,40600.0,T:Total,82792351,3361369450.6,ICCS0401:Robbery,0.00044395405561076527,0.013947960258015571,0.02161172757569032,WC,DE,ICCS0401,Robbery,EUR_HAB,Euro per inhabitant
1290,DE:Germany (until 1990 former territory of the FRG),2018,40600.0,T:Total,82792351,3361369450.6,ICCS05012:Burglary of private residential premises,0.0011776933354628377,0.013947960258015571,0.02161172757569032,WC,DE,ICCS05012,Burglary of private residential premises,EUR_HAB,Euro per inhabitant
1291,DE:Germany (until 1990 former territory of the FRG),2018,40600.0,T:Total,82792351,3361369450.6,ICCS050211:Theft of a motorized land vehicle,0.000609235024622021,0.013947960258015571,0.02161172757569032,WC,DE,ICCS050211,Theft of a motorized land vehicle,EUR_HAB,Euro per inhabitant
1292,DE:Germany (until 1990 former territory of the FRG),2018,37400.0,T:Total,82792351,3096433927.4,ICCS0101:Intentional homicide,7.633555423495584e-06,0.013947960258015571,0.02161172757569032,WC,DE,ICCS0101,Intentional homicide,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1293,DE:Germany (until 1990 former territory of the FRG),2018,37400.0,T:Total,82792351,3096433927.4,ICCS0401:Robbery,0.00044395405561076527,0.013947960258015571,0.02161172757569032,WC,DE,ICCS0401,Robbery,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1294,DE:Germany (until 1990 former territory of the FRG),2018,37400.0,T:Total,82792351,3096433927.4,ICCS05012:Burglary of private residential premises,0.0011776933354628377,0.013947960258015571,0.02161172757569032,WC,DE,ICCS05012,Burglary of private residential premises,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1295,DE:Germany (until 1990 former territory of the FRG),2018,37400.0,T:Total,82792351,3096433927.4,ICCS050211:Theft of a motorized land vehicle,0.000609235024622021,0.013947960258015571,0.02161172757569032,WC,DE,ICCS050211,Theft of a motorized land vehicle,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1296,DE:Germany (until 1990 former territory of the FRG),2019,41800.0,T:Total,83019213,3470203103.4,ICCS0101:Intentional homicide,7.058607023894577e-06,0.013183513702222188,0.01997964639125967,WC,DE,ICCS0101,Intentional homicide,EUR_HAB,Euro per inhabitant
1297,DE:Germany (until 1990 former territory of the FRG),2019,41800.0,T:Total,83019213,3470203103.4,ICCS0401:Robbery,0.0004342609222277258,0.013183513702222188,0.01997964639125967,WC,DE,ICCS0401,Robbery,EUR_HAB,Euro per inhabitant
1298,DE:Germany (until 1990 former territory of the FRG),2019,41800.0,T:Total,83019213,3470203103.4,ICCS05012:Burglary of private residential premises,0.0010496967732035716,0.013183513702222188,0.01997964639125967,WC,DE,ICCS05012,Burglary of private residential premises,EUR_HAB,Euro per inhabitant
1299,DE:Germany (until 1990 former territory of the FRG),2019,41800.0,T:Total,83019213,3470203103.4,ICCS050211:Theft of a motorized land vehicle,0.0005848887052205614,0.013183513702222188,0.01997964639125967,WC,DE,ICCS050211,Theft of a motorized land vehicle,EUR_HAB,Euro per inhabitant
1300,DE:Germany (until 1990 former territory of the FRG),2019,37900.0,T:Total,83019213,3146428172.7,ICCS0101:Intentional homicide,7.058607023894577e-06,0.013183513702222188,0.01997964639125967,WC,DE,ICCS0101,Intentional homicide,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1301,DE:Germany (until 1990 former territory of the FRG),2019,37900.0,T:Total,83019213,3146428172.7,ICCS0401:Robbery,0.0004342609222277258,0.013183513702222188,0.01997964639125967,WC,DE,ICCS0401,Robbery,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1302,DE:Germany (until 1990 former territory of the FRG),2019,37900.0,T:Total,83019213,3146428172.7,ICCS05012:Burglary of private residential premises,0.0010496967732035716,0.013183513702222188,0.01997964639125967,WC,DE,ICCS05012,Burglary of private residential premises,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
1303,DE:Germany (until 1990 former territory of the FRG),2019,37900.0,T:Total,83019213,3146428172.7,ICCS050211:Theft of a motorized land vehicle,0.0005848887052205614,0.013183513702222188,0.01997964639125967,WC,DE,ICCS050211,Theft of a motorized land vehicle,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant"
