,Unnamed: 0,metroreg,year,unit,gdp,area,population,dfunemp_sex,dfunemp_age,unemployment,iccs,Nr_Crimes,metroreg_d,metroreg_type,iccs_d,country,crimes,density,crime/population_log,density_log,unemp_log,gdp_log
875,16217,CZ002M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",87.0,7188.0,1183207.0,T:Total,Y15-74:From 15 to 74 years,15.5,ICCS05012,662,Brno,M,Burglary of private residential premises,CZ,559.4963518640441,16.460865331107403,6.327037007380488,5.103570858617345,2.740840023925201,4.465908118654584
879,16325,CZ002M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",88.0,7188.0,1187667.0,T:Total,Y15-24:From 15 to 24 years,1.4,ICCS05012,678,Brno,M,Burglary of private residential premises,CZ,570.8670864813116,16.522913188647745,6.347156409322483,5.107333188678737,0.3364722366212129,4.477336814478207
883,16329,CZ002M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",88.0,7188.0,1187667.0,T:Total,Y15-74:From 15 to 74 years,12.7,ICCS05012,678,Brno,M,Burglary of private residential premises,CZ,570.8670864813116,16.522913188647745,6.347156409322483,5.107333188678737,2.5416019934645457,4.477336814478207
887,16437,CZ002M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",91.0,7188.0,1191989.0,T:Total,Y15-24:From 15 to 24 years,2.0,ICCS05012,657,Brno,M,Burglary of private residential premises,CZ,551.1795830330649,16.58304117974402,6.312060678071952,5.110965650473483,0.6931471805599453,4.51085950651685
891,16441,CZ002M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",91.0,7188.0,1191989.0,T:Total,Y15-74:From 15 to 74 years,13.6,ICCS05012,657,Brno,M,Burglary of private residential premises,CZ,551.1795830330649,16.58304117974402,6.312060678071952,5.110965650473483,2.6100697927420065,4.51085950651685
894,16522,CZ003M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,5430.0,1221832.0,T:Total,Y15-24:From 15 to 24 years,8.5,ICCS05012,1325,Ostrava,M,Burglary of private residential premises,CZ,1084.4371402942463,22.501510128913445,6.9888163666638325,5.416167516792783,2.1400661634962708,4.276666119016055
897,16525,CZ003M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,5430.0,1221832.0,T:Total,Y15-74:From 15 to 74 years,51.9,ICCS05012,1325,Ostrava,M,Burglary of private residential premises,CZ,1084.4371402942463,22.501510128913445,6.9888163666638325,5.416167516792783,3.949318790171843,4.276666119016055
900,16606,CZ003M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,5430.0,1217676.0,T:Total,Y15-24:From 15 to 24 years,7.1,ICCS05012,920,Ostrava,M,Burglary of private residential premises,CZ,755.5375978503313,22.424972375690608,6.627429545994493,5.4127602690848855,1.9600947840472696,4.276666119016055
903,16609,CZ003M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,5430.0,1217676.0,T:Total,Y15-74:From 15 to 74 years,48.8,ICCS05012,920,Ostrava,M,Burglary of private residential premises,CZ,755.5375978503313,22.424972375690608,6.627429545994493,5.4127602690848855,3.8877303128591016,4.276666119016055
906,16690,CZ003M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",73.0,5430.0,1213311.0,T:Total,Y15-24:From 15 to 24 years,6.1,ICCS05012,728,Ostrava,M,Burglary of private residential premises,CZ,600.0110441593293,22.344585635359117,6.396948061978956,5.409169131254022,1.8082887711792652,4.290459441148391
909,16693,CZ003M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",73.0,5430.0,1213311.0,T:Total,Y15-74:From 15 to 74 years,42.3,ICCS05012,728,Ostrava,M,Burglary of private residential premises,CZ,600.0110441593293,22.344585635359117,6.396948061978956,5.409169131254022,3.744787086052232,4.290459441148391
912,16774,CZ003M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,5430.0,1209879.0,T:Total,Y15-24:From 15 to 24 years,4.5,ICCS05012,662,Ostrava,M,Burglary of private residential premises,CZ,547.1621542319521,22.28138121546961,6.304745201328692,5.40633649964461,1.5040773967762742,4.30406509320417
915,16777,CZ003M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,5430.0,1209879.0,T:Total,Y15-74:From 15 to 74 years,28.8,ICCS05012,662,Ostrava,M,Burglary of private residential premises,CZ,547.1621542319521,22.28138121546961,6.304745201328692,5.40633649964461,3.3603753871419,4.30406509320417
919,16885,CZ003M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",75.0,5430.0,1205886.0,T:Total,Y15-24:From 15 to 24 years,3.6,ICCS05012,445,Ostrava,M,Burglary of private residential premises,CZ,369.0232741735122,22.207845303867405,5.910859715692423,5.40303071151011,1.2809338454620642,4.31748811353631
923,16889,CZ003M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",75.0,5430.0,1205886.0,T:Total,Y15-74:From 15 to 74 years,22.5,ICCS05012,445,Ostrava,M,Burglary of private residential premises,CZ,369.0232741735122,22.207845303867405,5.910859715692423,5.40303071151011,3.1135153092103742,4.31748811353631
927,16997,CZ003M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",73.0,5430.0,1203299.0,T:Total,Y15-24:From 15 to 24 years,3.2,ICCS05012,654,Ostrava,M,Burglary of private residential premises,CZ,543.5058119386787,22.16020257826888,6.298040400043516,5.400883096449976,1.1631508098056809,4.290459441148391
931,17001,CZ003M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",73.0,5430.0,1203299.0,T:Total,Y15-74:From 15 to 74 years,22.0,ICCS05012,654,Ostrava,M,Burglary of private residential premises,CZ,543.5058119386787,22.16020257826888,6.298040400043516,5.400883096449976,3.091042453358316,4.290459441148391
935,17109,CZ003M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,5430.0,1200539.0,T:Total,Y15-24:From 15 to 24 years,3.5,ICCS05012,562,Ostrava,M,Burglary of private residential premises,CZ,468.1230680552652,22.10937384898711,6.148731227278221,5.398586767651763,1.252762968495368,4.276666119016055
939,17113,CZ003M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,5430.0,1200539.0,T:Total,Y15-74:From 15 to 74 years,21.3,ICCS05012,562,Ostrava,M,Burglary of private residential premises,CZ,468.1230680552652,22.10937384898711,6.148731227278221,5.398586767651763,3.05870707271538,4.276666119016055
942,17194,CZ004M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",81.0,7649.0,573469.0,T:Total,Y15-24:From 15 to 24 years,2.8,ICCS05012,823,Plzen,M,Burglary of private residential premises,CZ,1435.1255255297149,7.497306837495097,7.269007598604809,4.317128960714669,1.029619417181158,4.394449154672439
945,17197,CZ004M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",81.0,7649.0,573469.0,T:Total,Y15-74:From 15 to 74 years,15.0,ICCS05012,823,Plzen,M,Burglary of private residential premises,CZ,1435.1255255297149,7.497306837495097,7.269007598604809,4.317128960714669,2.70805020110221,4.394449154672439
948,17278,CZ004M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",81.0,7649.0,575123.0,T:Total,Y15-24:From 15 to 24 years,1.6,ICCS05012,598,Plzen,M,Burglary of private residential premises,CZ,1039.7775780137467,7.518930579160674,6.946762101968073,4.320009010624967,0.4700036292457356,4.394449154672439
951,17281,CZ004M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",81.0,7649.0,575123.0,T:Total,Y15-74:From 15 to 74 years,11.3,ICCS05012,598,Plzen,M,Burglary of private residential premises,CZ,1039.7775780137467,7.518930579160674,6.946762101968073,4.320009010624967,2.424802725718295,4.394449154672439
954,17362,CZ004M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",81.0,7649.0,576616.0,T:Total,Y15-24:From 15 to 24 years,1.6,ICCS05012,374,Plzen,M,Burglary of private residential premises,CZ,648.6119011612582,7.538449470519022,6.4748345427046585,4.322601613352282,0.4700036292457356,4.394449154672439
957,17365,CZ004M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",81.0,7649.0,576616.0,T:Total,Y15-74:From 15 to 74 years,10.2,ICCS05012,374,Plzen,M,Burglary of private residential premises,CZ,648.6119011612582,7.538449470519022,6.4748345427046585,4.322601613352282,2.322387720290225,4.394449154672439
960,17446,CZ004M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",83.0,7649.0,578629.0,T:Total,Y15-24:From 15 to 24 years,1.1,ICCS05012,430,Plzen,M,Burglary of private residential premises,CZ,743.135929930923,7.564766636161591,6.610878975402045,4.326086591927972,0.0953101798043249,4.418840607796598
963,17449,CZ004M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",83.0,7649.0,578629.0,T:Total,Y15-74:From 15 to 74 years,5.8,ICCS05012,430,Plzen,M,Burglary of private residential premises,CZ,743.135929930923,7.564766636161591,6.610878975402045,4.326086591927972,1.7578579175523736,4.418840607796598
967,17557,CZ004M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",83.0,7649.0,580816.0,T:Total,Y15-24:From 15 to 24 years,0.7,ICCS05012,460,Plzen,M,Burglary of private residential premises,CZ,791.9892013994105,7.593358608968492,6.6745477571247696,4.329859091000778,-0.3566749439387324,4.418840607796598
971,17561,CZ004M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",83.0,7649.0,580816.0,T:Total,Y15-74:From 15 to 74 years,4.5,ICCS05012,460,Plzen,M,Burglary of private residential premises,CZ,791.9892013994105,7.593358608968492,6.6745477571247696,4.329859091000778,1.5040773967762742,4.418840607796598
975,17669,CZ004M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",82.0,7649.0,584672.0,T:Total,Y15-24:From 15 to 24 years,0.8,ICCS05012,614,Plzen,M,Burglary of private residential premises,CZ,1050.161458048273,7.643770427506864,6.956699200900024,4.336476085889526,-0.2231435513142097,4.406719247264253
979,17673,CZ004M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",82.0,7649.0,584672.0,T:Total,Y15-74:From 15 to 74 years,3.8,ICCS05012,614,Plzen,M,Burglary of private residential premises,CZ,1050.161458048273,7.643770427506864,6.956699200900024,4.336476085889526,1.33500106673234,4.406719247264253
983,17781,CZ004M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",82.0,7649.0,589899.0,T:Total,Y15-24:From 15 to 24 years,0.8,ICCS05012,453,Plzen,M,Burglary of private residential premises,CZ,767.9280690423276,7.7121061576676695,6.643696068660155,4.345376415465287,-0.2231435513142097,4.406719247264253
987,17785,CZ004M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",82.0,7649.0,589899.0,T:Total,Y15-74:From 15 to 74 years,6.6,ICCS05012,453,Plzen,M,Burglary of private residential premises,CZ,767.9280690423276,7.7121061576676695,6.643696068660155,4.345376415465287,1.88706964903238,4.406719247264253
990,17866,CZ_NM,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",69.0,44016.0,5001503.0,T:Total,Y15-24:From 15 to 24 years,31.0,ICCS05012,4769,Non-metropolitan regions in Czech Republic,N,Burglary of private residential premises,CZ,953.5133738798116,11.362920301708467,6.860153451035252,4.732940542062891,3.4339872044851463,4.23410650459726
993,17869,CZ_NM,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",69.0,44016.0,5001503.0,T:Total,Y15-74:From 15 to 74 years,169.8,ICCS05012,4769,Non-metropolitan regions in Czech Republic,N,Burglary of private residential premises,CZ,953.5133738798116,11.362920301708467,6.860153451035252,4.732940542062891,5.134621273877247,4.23410650459726
996,17950,CZ_NM,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",70.0,44016.0,4998245.0,T:Total,Y15-24:From 15 to 24 years,22.8,ICCS05012,3522,Non-metropolitan regions in Czech Republic,N,Burglary of private residential premises,CZ,704.6473312132558,11.35551844783715,6.5576974382369695,4.7322889256191,3.126760535960395,4.248495242049359
999,17953,CZ_NM,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",70.0,44016.0,4998245.0,T:Total,Y15-74:From 15 to 74 years,136.1,ICCS05012,3522,Non-metropolitan regions in Czech Republic,N,Burglary of private residential premises,CZ,704.6473312132558,11.35551844783715,6.5576974382369695,4.7322889256191,4.91338990965742,4.248495242049359
1002,18034,CZ_NM,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",70.0,44016.0,4994566.0,T:Total,Y15-24:From 15 to 24 years,18.2,ICCS05012,2740,Non-metropolitan regions in Czech Republic,N,Burglary of private residential premises,CZ,548.5962143657727,11.34716012359142,6.30736267794337,4.731552596238664,2.9014215940827497,4.248495242049359
1005,18037,CZ_NM,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",70.0,44016.0,4994566.0,T:Total,Y15-74:From 15 to 74 years,99.6,ICCS05012,2740,Non-metropolitan regions in Czech Republic,N,Burglary of private residential premises,CZ,548.5962143657727,11.34716012359142,6.30736267794337,4.731552596238664,4.601162164590552,4.248495242049359
1008,18118,CZ_NM,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,44016.0,4992010.0,T:Total,Y15-24:From 15 to 24 years,13.6,ICCS05012,2568,Non-metropolitan regions in Czech Republic,N,Burglary of private residential premises,CZ,514.4220464301955,11.34135314431116,6.243044030539603,4.731040709070166,2.6100697927420065,4.276666119016055
1011,18121,CZ_NM,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,44016.0,4992010.0,T:Total,Y15-74:From 15 to 74 years,74.6,ICCS05012,2568,Non-metropolitan regions in Czech Republic,N,Burglary of private residential premises,CZ,514.4220464301955,11.34135314431116,6.243044030539603,4.731040709070166,4.312140507209715,4.276666119016055
1015,18229,CZ_NM,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,47179.0,4992838.0,T:Total,Y15-24:From 15 to 24 years,10.4,ICCS05012,2205,Non-metropolitan regions in Czech Republic,N,Burglary of private residential premises,CZ,441.6325945284025,10.58275503931834,6.090478302312431,4.6618108862175385,2.341805806147327,4.276666119016055
1019,18233,CZ_NM,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,47179.0,4992838.0,T:Total,Y15-74:From 15 to 74 years,56.2,ICCS05012,2205,Non-metropolitan regions in Czech Republic,N,Burglary of private residential premises,CZ,441.6325945284025,10.58275503931834,6.090478302312431,4.6618108862175385,4.028916756899646,4.276666119016055
1023,18341,CZ_NM,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",73.0,47179.0,4996198.0,T:Total,Y15-24:From 15 to 24 years,8.5,ICCS05012,2195,Non-metropolitan regions in Czech Republic,N,Burglary of private residential premises,CZ,439.334069626544,10.589876851989231,6.085260102325892,4.6624836238324034,2.1400661634962708,4.290459441148391
1027,18345,CZ_NM,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",73.0,47179.0,4996198.0,T:Total,Y15-74:From 15 to 74 years,51.7,ICCS05012,2195,Non-metropolitan regions in Czech Republic,N,Burglary of private residential premises,CZ,439.334069626544,10.589876851989231,6.085260102325892,4.6624836238324034,3.945457781514384,4.290459441148391
1031,18453,CZ_NM,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,47179.0,5002094.0,T:Total,Y15-24:From 15 to 24 years,10.7,ICCS05012,1895,Non-metropolitan regions in Czech Republic,N,Burglary of private residential premises,CZ,378.8413412462861,10.602373937556964,5.937117492754669,4.663663025410881,2.3702437414678603,4.30406509320417
1035,18457,CZ_NM,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,47179.0,5002094.0,T:Total,Y15-74:From 15 to 74 years,65.4,ICCS05012,1895,Non-metropolitan regions in Czech Republic,N,Burglary of private residential premises,CZ,378.8413412462861,10.602373937556964,5.937117492754669,4.663663025410881,4.180522258463153,4.30406509320417
1039,19181,DE001MC,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",111.0,17480.0,5143049.0,T:Total,Y15-24:From 15 to 24 years,20.6,ICCS05012,14775,Berlin,M,Burglary of private residential premises,DE,2872.8094949124534,29.422477116704805,7.963045748013782,5.684344003015265,3.025291075795536,4.709530201312334
1043,19185,DE001MC,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",111.0,17480.0,5143049.0,T:Total,Y15-74:From 15 to 74 years,179.8,ICCS05012,14775,Berlin,M,Burglary of private residential premises,DE,2872.8094949124534,29.422477116704805,7.963045748013782,5.684344003015265,5.19184512203752,4.709530201312334
1047,19293,DE001MC,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",112.0,17480.0,5207915.0,T:Total,Y15-24:From 15 to 24 years,21.4,ICCS05012,10975,Berlin,M,Burglary of private residential premises,DE,2107.3692638992766,29.79356407322654,7.653195654214841,5.696877492483279,3.0633909220278057,4.718498871295094
1051,19297,DE001MC,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",112.0,17480.0,5207915.0,T:Total,Y15-74:From 15 to 74 years,168.5,ICCS05012,10975,Berlin,M,Burglary of private residential premises,DE,2107.3692638992766,29.79356407322654,7.653195654214841,5.696877492483279,5.126935749792416,4.718498871295094
1055,19405,DE001MC,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",113.0,17480.0,5259363.0,T:Total,Y15-24:From 15 to 24 years,20.7,ICCS05012,9539,Berlin,M,Burglary of private residential premises,DE,1813.7177449056087,30.087889016018305,7.503134020390706,5.70670782550925,3.030133700271324,4.727387818712341
1059,19409,DE001MC,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",113.0,17480.0,5259363.0,T:Total,Y15-74:From 15 to 74 years,148.4,ICCS05012,9539,Berlin,M,Burglary of private residential premises,DE,1813.7177449056087,30.087889016018305,7.503134020390706,5.70670782550925,4.99991133073328,4.727387818712341
1063,19517,DE001MC,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",112.0,17480.0,5303846.0,T:Total,Y15-24:From 15 to 24 years,19.6,ICCS05012,9911,Berlin,M,Burglary of private residential premises,DE,1868.6439990904712,30.34236842105263,7.532968312635461,5.715130126525994,2.975529566236472,4.718498871295094
1067,19521,DE001MC,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",112.0,17480.0,5303846.0,T:Total,Y15-74:From 15 to 74 years,129.3,ICCS05012,9911,Berlin,M,Burglary of private residential premises,DE,1868.6439990904712,30.34236842105263,7.532968312635461,5.715130126525994,4.862135285777812,4.718498871295094
1071,19629,DE002M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",151.0,7308.0,3243171.0,T:Total,Y15-24:From 15 to 24 years,10.7,ICCS05012,12129,Hamburg,M,Burglary of private residential premises,DE,3739.858305343752,44.37836617405583,8.22680300341915,6.095337195356107,2.3702437414678603,5.017279836814924
1075,19633,DE002M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",151.0,7308.0,3243171.0,T:Total,Y15-74:From 15 to 74 years,62.9,ICCS05012,12129,Hamburg,M,Burglary of private residential premises,DE,3739.858305343752,44.37836617405583,8.22680300341915,6.095337195356107,4.141546163706395,5.017279836814924
1079,19741,DE002M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",151.0,7308.0,3282164.0,T:Total,Y15-24:From 15 to 24 years,12.4,ICCS05012,8935,Hamburg,M,Burglary of private residential premises,DE,2722.289318876205,44.91193212917351,7.909228466643291,6.107288601416615,2.517696472610991,5.017279836814924
1083,19745,DE002M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",151.0,7308.0,3282164.0,T:Total,Y15-74:From 15 to 74 years,63.3,ICCS05012,8935,Hamburg,M,Burglary of private residential premises,DE,2722.289318876205,44.91193212917351,7.909228466643291,6.107288601416615,4.147885329150131,5.017279836814924
1087,19853,DE002M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",149.0,7308.0,3309215.0,T:Total,Y15-24:From 15 to 24 years,11.0,ICCS05012,7700,Hamburg,M,Burglary of private residential premises,DE,2326.8358205798054,45.28208812260536,7.7522646067005585,6.115496641607594,2.3978952727983707,5.003946305945459
1091,19857,DE002M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",149.0,7308.0,3309215.0,T:Total,Y15-74:From 15 to 74 years,59.6,ICCS05012,7700,Hamburg,M,Burglary of private residential premises,DE,2326.8358205798054,45.28208812260536,7.7522646067005585,6.115496641607594,4.087655574071304,5.003946305945459
1095,19965,DE002M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",147.0,7308.0,3327940.0,T:Total,Y15-24:From 15 to 24 years,11.4,ICCS05012,6829,Hamburg,M,Burglary of private residential premises,DE,2052.020168632848,45.53831417624521,7.626580035010803,6.121139134416664,2.4336133554004498,4.990432586778736
1099,19969,DE002M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",147.0,7308.0,3327940.0,T:Total,Y15-74:From 15 to 74 years,56.5,ICCS05012,6829,Hamburg,M,Burglary of private residential premises,DE,2052.020168632848,45.53831417624521,7.626580035010803,6.121139134416664,4.034240638152395,4.990432586778736
1131,20417,DE003M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",203.0,5501.0,2908664.0,T:Total,Y15-74:From 15 to 74 years,31.4,ICCS05012,1459,München,M,Burglary of private residential premises,DE,501.6048605132803,52.87518632975823,6.217812679290264,6.2705192543213375,3.446807892914208,5.313205979041787
1139,20529,DE004M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",153.0,1626.0,1973455.0,T:Total,Y15-74:From 15 to 74 years,46.6,ICCS05012,6587,Köln,M,Burglary of private residential premises,DE,3337.800963285203,121.36869618696187,8.1130674749081,7.101418081589112,3.8416005411316,5.030437921392435
1147,20641,DE004M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",152.0,1626.0,1987901.0,T:Total,Y15-74:From 15 to 74 years,44.2,ICCS05012,5076,Köln,M,Burglary of private residential premises,DE,2553.4470780989595,122.25713407134072,7.845199520632653,7.108711576058143,3.788724789083653,5.0238805208462765
1155,20753,DE004M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",150.0,1626.0,1994524.0,T:Total,Y15-74:From 15 to 74 years,42.1,ICCS05012,4102,Köln,M,Burglary of private residential premises,DE,2056.6310558308646,122.66445264452643,7.6288245132503985,7.112037693238446,3.740047740688336,5.010635294096256
1163,20865,DE004M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",145.0,1626.0,2003046.0,T:Total,Y15-74:From 15 to 74 years,38.1,ICCS05012,4037,Köln,M,Burglary of private residential premises,DE,2015.430499349491,123.18856088560884,7.608588098881292,7.116301289828168,3.6402142821326553,4.976733742420574
1167,20973,DE005M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",177.0,4305.0,2649983.0,T:Total,Y15-24:From 15 to 24 years,11.2,ICCS05012,5565,Frankfurt am Main,M,Burglary of private residential premises,DE,2100.013471784536,61.555934959349585,7.649699038826431,6.422531365985657,2.4159137783010487,5.176149732573829
