DATAFLOW,LAST UPDATE,freq,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,MT:Malta,2010,13.2,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,MT:Malta,2011,13.3,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,MT:Malta,2012,13.8,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,MT:Malta,2013,12.7,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,MT:Malta,2014,11.7,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,MT:Malta,2015,11.6,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,MT:Malta,2016,10.7,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,MT:Malta,2017,10.6,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,MT:Malta,2018,9.1,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,MT:Malta,2019,9.3,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,MT:Malta,2020,10.9,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,MT:Malta,2021,9.4,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,MT:Malta,2022,8.3,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,NL:Netherlands,2003,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,NL:Netherlands,2004,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,NL:Netherlands,2005,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,NL:Netherlands,2006,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,NL:Netherlands,2007,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,NL:Netherlands,2008,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,NL:Netherlands,2009,11.6,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,NL:Netherlands,2010,12.4,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,NL:Netherlands,2011,11.4,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,NL:Netherlands,2012,12.9,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,NL:Netherlands,2013,14.2,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,NL:Netherlands,2014,13.8,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,NL:Netherlands,2015,12.5,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,NL:Netherlands,2016,12.1,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,NL:Netherlands,2017,10.4,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,NL:Netherlands,2018,8.9,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,NL:Netherlands,2019,8.5,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,NL:Netherlands,2020,10.6,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,NL:Netherlands,2021,9.3,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,NL:Netherlands,2022,7.6,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,PL:Poland,2003,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,PL:Poland,2004,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,PL:Poland,2005,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,PL:Poland,2006,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,PL:Poland,2007,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,PL:Poland,2008,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,PL:Poland,2009,21.0,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,PL:Poland,2010,24.0,b
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,PL:Poland,2011,26.0,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,PL:Poland,2012,26.8,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,PL:Poland,2013,27.6,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,PL:Poland,2014,24.1,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,PL:Poland,2015,21.0,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,PL:Poland,2016,17.8,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,PL:Poland,2017,14.9,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,PL:Poland,2018,11.8,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,PL:Poland,2019,9.9,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,PL:Poland,2020,10.9,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,PL:Poland,2021,11.9,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,PL:Poland,2022,10.8,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,PT:Portugal,2003,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,PT:Portugal,2004,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,PT:Portugal,2005,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,PT:Portugal,2006,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,PT:Portugal,2007,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,PT:Portugal,2008,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,PT:Portugal,2009,25.3,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,PT:Portugal,2010,28.0,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,PT:Portugal,2011,30.3,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,PT:Portugal,2012,38.1,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,PT:Portugal,2013,38.3,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,PT:Portugal,2014,34.8,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,PT:Portugal,2015,32.0,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,PT:Portugal,2016,28.0,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,PT:Portugal,2017,23.9,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,PT:Portugal,2018,20.3,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,PT:Portugal,2019,18.3,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,PT:Portugal,2020,22.5,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,PT:Portugal,2021,23.5,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,PT:Portugal,2022,19.1,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,RO:Romania,2003,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,RO:Romania,2004,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,RO:Romania,2005,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,RO:Romania,2006,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,RO:Romania,2007,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,RO:Romania,2008,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,RO:Romania,2009,24.8,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,RO:Romania,2010,28.0,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,RO:Romania,2011,29.4,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,RO:Romania,2012,28.2,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,RO:Romania,2013,29.6,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,RO:Romania,2014,30.0,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,RO:Romania,2015,27.3,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,RO:Romania,2016,25.9,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,RO:Romania,2017,23.0,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,RO:Romania,2018,20.5,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,RO:Romania,2019,21.0,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,RO:Romania,2020,21.6,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,RO:Romania,2021,21.0,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,RO:Romania,2022,22.8,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SE:Sweden,2003,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SE:Sweden,2004,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SE:Sweden,2005,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SE:Sweden,2006,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SE:Sweden,2007,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SE:Sweden,2008,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SE:Sweden,2009,24.4,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SE:Sweden,2010,24.1,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SE:Sweden,2011,22.1,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SE:Sweden,2012,23.0,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SE:Sweden,2013,22.9,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SE:Sweden,2014,22.3,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SE:Sweden,2015,19.7,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SE:Sweden,2016,18.3,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SE:Sweden,2017,17.2,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SE:Sweden,2018,16.8,b
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SE:Sweden,2019,19.4,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SE:Sweden,2020,23.5,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SE:Sweden,2021,24.7,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SE:Sweden,2022,21.7,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SI:Slovenia,2003,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SI:Slovenia,2004,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SI:Slovenia,2005,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SI:Slovenia,2006,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SI:Slovenia,2007,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SI:Slovenia,2008,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SI:Slovenia,2009,13.8,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SI:Slovenia,2010,14.7,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SI:Slovenia,2011,15.9,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SI:Slovenia,2012,20.8,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SI:Slovenia,2013,21.6,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SI:Slovenia,2014,20.5,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SI:Slovenia,2015,16.4,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SI:Slovenia,2016,15.3,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SI:Slovenia,2017,11.3,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SI:Slovenia,2018,8.9,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SI:Slovenia,2019,8.1,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SI:Slovenia,2020,14.3,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SI:Slovenia,2021,12.8,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SI:Slovenia,2022,10.1,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SK:Slovakia,2003,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SK:Slovakia,2004,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SK:Slovakia,2005,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SK:Slovakia,2006,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SK:Slovakia,2007,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SK:Slovakia,2008,,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SK:Slovakia,2009,28.5,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SK:Slovakia,2010,34.9,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SK:Slovakia,2011,34.8,b
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SK:Slovakia,2012,35.3,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SK:Slovakia,2013,34.9,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SK:Slovakia,2014,31.0,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SK:Slovakia,2015,27.7,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SK:Slovakia,2016,23.4,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SK:Slovakia,2017,20.0,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SK:Slovakia,2018,15.8,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SK:Slovakia,2019,17.1,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SK:Slovakia,2020,20.4,
ESTAT:TIPSUN20(1.0),14/12/23 23:00:00,A:Annual,T:Total,Y15-24:From 15 to 24 years,PC_ACT:Percentage of population in the labour force,SK:Slovakia,2021,20.6,
